city,target_datetime,date,time,tier,target,source,value,p10,p90,forecast_taken,hours_ahead,error
Aberdeen,2026-05-22 22:00:00,2026-05-22,22:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 16:00:00,6.0,0.0
Aberdeen,2026-05-22 22:00:00,2026-05-22,22:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 16:00:00,6.0,0.0
Aberdeen,2026-05-22 23:00:00,2026-05-22,23:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 16:00:00,7.0,0.0
Aberdeen,2026-05-22 23:00:00,2026-05-22,23:00:00,Efficacy,RainVolume,MetOffice,0.1,,,2026-05-22 16:00:00,7.0,0.1
Aberdeen,2026-05-22 23:00:00,2026-05-22,23:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 16:00:00,7.0,0.0
Aberdeen,2026-05-22 23:00:00,2026-05-22,23:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 16:00:00,7.0,0.0
Aberdeen,2026-05-23 00:00:00,2026-05-23,00:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 18:00:00,6.0,
Aberdeen,2026-05-23 00:00:00,2026-05-23,00:00:00,Efficacy,RainVolume,MetOffice,0.15,,,2026-05-22 18:00:00,6.0,
Aberdeen,2026-05-23 00:00:00,2026-05-23,00:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.2,,,2026-05-22 18:00:00,6.0,
Aberdeen,2026-05-23 00:00:00,2026-05-23,00:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 18:00:00,6.0,
Aberdeen,2026-05-23 01:00:00,2026-05-23,01:00:00,Efficacy,RainVolume,AccuWeather,0.2,,,2026-05-22 19:00:00,6.0,0.2
Aberdeen,2026-05-23 01:00:00,2026-05-23,01:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 19:00:00,6.0,0.0
Aberdeen,2026-05-23 01:00:00,2026-05-23,01:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 19:00:00,6.0,0.0
Aberdeen,2026-05-23 01:00:00,2026-05-23,01:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 19:00:00,6.0,0.0
Aberdeen,2026-05-23 02:00:00,2026-05-23,02:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 20:00:00,6.0,0.0
Aberdeen,2026-05-23 02:00:00,2026-05-23,02:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 20:00:00,6.0,0.0
Aberdeen,2026-05-23 02:00:00,2026-05-23,02:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 20:00:00,6.0,0.0
Aberdeen,2026-05-23 02:00:00,2026-05-23,02:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 20:00:00,6.0,0.0
Aberdeen,2026-05-23 03:00:00,2026-05-23,03:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 20:00:00,7.0,0.0
Aberdeen,2026-05-23 03:00:00,2026-05-23,03:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 20:00:00,7.0,0.0
Aberdeen,2026-05-23 03:00:00,2026-05-23,03:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 20:00:00,7.0,0.0
Aberdeen,2026-05-23 03:00:00,2026-05-23,03:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 20:00:00,7.0,0.0
Aberdeen,2026-05-23 04:00:00,2026-05-23,04:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 22:00:00,6.0,0.0
Aberdeen,2026-05-23 04:00:00,2026-05-23,04:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 22:00:00,6.0,0.0
Aberdeen,2026-05-23 04:00:00,2026-05-23,04:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 22:00:00,6.0,0.0
Aberdeen,2026-05-23 04:00:00,2026-05-23,04:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 22:00:00,6.0,0.0
Aberdeen,2026-05-23 05:00:00,2026-05-23,05:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-22 23:00:00,6.0,0.0
Aberdeen,2026-05-23 05:00:00,2026-05-23,05:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-22 23:00:00,6.0,0.0
Aberdeen,2026-05-23 05:00:00,2026-05-23,05:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-22 23:00:00,6.0,0.0
Aberdeen,2026-05-23 05:00:00,2026-05-23,05:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-22 23:00:00,6.0,0.0
Aberdeen,2026-05-23 06:00:00,2026-05-23,06:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 00:00:00,6.0,0.0
Aberdeen,2026-05-23 06:00:00,2026-05-23,06:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 00:00:00,6.0,0.0
Aberdeen,2026-05-23 06:00:00,2026-05-23,06:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 00:00:00,6.0,0.0
Aberdeen,2026-05-23 06:00:00,2026-05-23,06:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 00:00:00,6.0,0.0
Aberdeen,2026-05-23 07:00:00,2026-05-23,07:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 00:00:00,7.0,0.0
Aberdeen,2026-05-23 07:00:00,2026-05-23,07:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 00:00:00,7.0,0.0
Aberdeen,2026-05-23 07:00:00,2026-05-23,07:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 00:00:00,7.0,0.0
Aberdeen,2026-05-23 07:00:00,2026-05-23,07:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 00:00:00,7.0,0.0
Aberdeen,2026-05-23 08:00:00,2026-05-23,08:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 02:00:00,6.0,0.0
Aberdeen,2026-05-23 08:00:00,2026-05-23,08:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 02:00:00,6.0,0.0
Aberdeen,2026-05-23 08:00:00,2026-05-23,08:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 02:00:00,6.0,0.0
Aberdeen,2026-05-23 08:00:00,2026-05-23,08:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 02:00:00,6.0,0.0
Aberdeen,2026-05-23 09:00:00,2026-05-23,09:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 03:00:00,6.0,0.0
Aberdeen,2026-05-23 09:00:00,2026-05-23,09:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 03:00:00,6.0,0.0
Aberdeen,2026-05-23 09:00:00,2026-05-23,09:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 03:00:00,6.0,0.0
Aberdeen,2026-05-23 09:00:00,2026-05-23,09:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 03:00:00,6.0,0.0
Aberdeen,2026-05-23 10:00:00,2026-05-23,10:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 04:00:00,6.0,0.0
Aberdeen,2026-05-23 10:00:00,2026-05-23,10:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 04:00:00,6.0,0.0
Aberdeen,2026-05-23 10:00:00,2026-05-23,10:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 04:00:00,6.0,0.0
Aberdeen,2026-05-23 10:00:00,2026-05-23,10:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 04:00:00,6.0,0.0
Aberdeen,2026-05-23 11:00:00,2026-05-23,11:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 05:00:00,6.0,0.0
Aberdeen,2026-05-23 11:00:00,2026-05-23,11:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 05:00:00,6.0,0.0
Aberdeen,2026-05-23 11:00:00,2026-05-23,11:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 05:00:00,6.0,0.0
Aberdeen,2026-05-23 11:00:00,2026-05-23,11:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 05:00:00,6.0,0.0
Aberdeen,2026-05-23 12:00:00,2026-05-23,12:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 06:00:00,6.0,0.0
Aberdeen,2026-05-23 12:00:00,2026-05-23,12:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 06:00:00,6.0,0.0
Aberdeen,2026-05-23 12:00:00,2026-05-23,12:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 06:00:00,6.0,0.0
Aberdeen,2026-05-23 12:00:00,2026-05-23,12:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 06:00:00,6.0,0.0
Aberdeen,2026-05-23 13:00:00,2026-05-23,13:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 07:00:00,6.0,0.0
Aberdeen,2026-05-23 13:00:00,2026-05-23,13:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 07:00:00,6.0,0.0
Aberdeen,2026-05-23 13:00:00,2026-05-23,13:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 07:00:00,6.0,0.0
Aberdeen,2026-05-23 13:00:00,2026-05-23,13:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 07:00:00,6.0,0.0
Aberdeen,2026-05-23 14:00:00,2026-05-23,14:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 08:00:00,6.0,0.0
Aberdeen,2026-05-23 14:00:00,2026-05-23,14:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 08:00:00,6.0,0.0
Aberdeen,2026-05-23 14:00:00,2026-05-23,14:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 08:00:00,6.0,0.0
Aberdeen,2026-05-23 14:00:00,2026-05-23,14:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 08:00:00,6.0,0.0
Aberdeen,2026-05-23 15:00:00,2026-05-23,15:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 09:00:00,6.0,0.0
Aberdeen,2026-05-23 15:00:00,2026-05-23,15:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 09:00:00,6.0,0.0
Aberdeen,2026-05-23 15:00:00,2026-05-23,15:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 09:00:00,6.0,0.0
Aberdeen,2026-05-23 15:00:00,2026-05-23,15:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 09:00:00,6.0,0.0
Aberdeen,2026-05-23 16:00:00,2026-05-23,16:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 10:00:00,6.0,0.0
Aberdeen,2026-05-23 16:00:00,2026-05-23,16:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 10:00:00,6.0,0.0
Aberdeen,2026-05-23 16:00:00,2026-05-23,16:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 10:00:00,6.0,0.0
Aberdeen,2026-05-23 16:00:00,2026-05-23,16:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 10:00:00,6.0,0.0
Aberdeen,2026-05-23 17:00:00,2026-05-23,17:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 11:00:00,6.0,0.0
Aberdeen,2026-05-23 17:00:00,2026-05-23,17:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 11:00:00,6.0,0.0
Aberdeen,2026-05-23 17:00:00,2026-05-23,17:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 11:00:00,6.0,0.0
Aberdeen,2026-05-23 17:00:00,2026-05-23,17:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 11:00:00,6.0,0.0
Aberdeen,2026-05-23 18:00:00,2026-05-23,18:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 12:00:00,6.0,0.0
Aberdeen,2026-05-23 18:00:00,2026-05-23,18:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 12:00:00,6.0,0.0
Aberdeen,2026-05-23 18:00:00,2026-05-23,18:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 12:00:00,6.0,0.0
Aberdeen,2026-05-23 18:00:00,2026-05-23,18:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 12:00:00,6.0,0.0
Aberdeen,2026-05-23 19:00:00,2026-05-23,19:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 13:00:00,6.0,0.0
Aberdeen,2026-05-23 19:00:00,2026-05-23,19:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 13:00:00,6.0,0.0
Aberdeen,2026-05-23 19:00:00,2026-05-23,19:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 13:00:00,6.0,0.0
Aberdeen,2026-05-23 19:00:00,2026-05-23,19:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 13:00:00,6.0,0.0
Aberdeen,2026-05-23 20:00:00,2026-05-23,20:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 14:00:00,6.0,-0.20000000298023224
Aberdeen,2026-05-23 20:00:00,2026-05-23,20:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 14:00:00,6.0,-0.20000000298023224
Aberdeen,2026-05-23 20:00:00,2026-05-23,20:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 14:00:00,6.0,-0.20000000298023224
Aberdeen,2026-05-23 20:00:00,2026-05-23,20:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 14:00:00,6.0,-0.20000000298023224
Aberdeen,2026-05-23 21:00:00,2026-05-23,21:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 15:00:00,6.0,-0.2666666805744171
Aberdeen,2026-05-23 21:00:00,2026-05-23,21:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 15:00:00,6.0,-0.2666666805744171
Aberdeen,2026-05-23 21:00:00,2026-05-23,21:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 15:00:00,6.0,-0.2666666805744171
Aberdeen,2026-05-23 21:00:00,2026-05-23,21:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 15:00:00,6.0,-0.2666666805744171
Aberdeen,2026-05-23 22:00:00,2026-05-23,22:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 16:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-23 22:00:00,2026-05-23,22:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 16:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-23 22:00:00,2026-05-23,22:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 16:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-23 22:00:00,2026-05-23,22:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 16:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-23 23:00:00,2026-05-23,23:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 17:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-23 23:00:00,2026-05-23,23:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 17:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-23 23:00:00,2026-05-23,23:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 17:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-23 23:00:00,2026-05-23,23:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 17:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 00:00:00,2026-05-24,00:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 18:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 00:00:00,2026-05-24,00:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 18:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 00:00:00,2026-05-24,00:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 18:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 00:00:00,2026-05-24,00:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 18:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 01:00:00,2026-05-24,01:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 19:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 01:00:00,2026-05-24,01:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 19:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 01:00:00,2026-05-24,01:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 19:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 01:00:00,2026-05-24,01:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 19:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 02:00:00,2026-05-24,02:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 20:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 02:00:00,2026-05-24,02:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 20:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 02:00:00,2026-05-24,02:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 20:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 02:00:00,2026-05-24,02:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 20:00:00,6.0,-0.28333333134651184
Aberdeen,2026-05-24 03:00:00,2026-05-24,03:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 21:00:00,6.0,0.0
Aberdeen,2026-05-24 03:00:00,2026-05-24,03:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 21:00:00,6.0,0.0
Aberdeen,2026-05-24 03:00:00,2026-05-24,03:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 21:00:00,6.0,0.0
Aberdeen,2026-05-24 03:00:00,2026-05-24,03:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 21:00:00,6.0,0.0
Aberdeen,2026-05-24 04:00:00,2026-05-24,04:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 22:00:00,6.0,0.0
Aberdeen,2026-05-24 04:00:00,2026-05-24,04:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 22:00:00,6.0,0.0
Aberdeen,2026-05-24 04:00:00,2026-05-24,04:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 22:00:00,6.0,0.0
Aberdeen,2026-05-24 04:00:00,2026-05-24,04:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 22:00:00,6.0,0.0
Aberdeen,2026-05-24 05:00:00,2026-05-24,05:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-23 23:00:00,6.0,0.0
Aberdeen,2026-05-24 05:00:00,2026-05-24,05:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-23 23:00:00,6.0,0.0
Aberdeen,2026-05-24 05:00:00,2026-05-24,05:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-23 23:00:00,6.0,0.0
Aberdeen,2026-05-24 05:00:00,2026-05-24,05:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-23 23:00:00,6.0,0.0
Aberdeen,2026-05-24 06:00:00,2026-05-24,06:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 00:00:00,6.0,0.0
Aberdeen,2026-05-24 06:00:00,2026-05-24,06:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 00:00:00,6.0,0.0
Aberdeen,2026-05-24 06:00:00,2026-05-24,06:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 00:00:00,6.0,0.0
Aberdeen,2026-05-24 06:00:00,2026-05-24,06:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 00:00:00,6.0,0.0
Aberdeen,2026-05-24 07:00:00,2026-05-24,07:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 01:00:00,6.0,0.0
Aberdeen,2026-05-24 07:00:00,2026-05-24,07:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 01:00:00,6.0,0.0
Aberdeen,2026-05-24 07:00:00,2026-05-24,07:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 01:00:00,6.0,0.0
Aberdeen,2026-05-24 07:00:00,2026-05-24,07:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 01:00:00,6.0,0.0
Aberdeen,2026-05-24 08:00:00,2026-05-24,08:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 02:00:00,6.0,0.0
Aberdeen,2026-05-24 08:00:00,2026-05-24,08:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 02:00:00,6.0,0.0
Aberdeen,2026-05-24 08:00:00,2026-05-24,08:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 02:00:00,6.0,0.0
Aberdeen,2026-05-24 08:00:00,2026-05-24,08:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 02:00:00,6.0,0.0
Aberdeen,2026-05-24 09:00:00,2026-05-24,09:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 03:00:00,6.0,0.0
Aberdeen,2026-05-24 09:00:00,2026-05-24,09:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 03:00:00,6.0,0.0
Aberdeen,2026-05-24 09:00:00,2026-05-24,09:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 03:00:00,6.0,0.0
Aberdeen,2026-05-24 09:00:00,2026-05-24,09:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 03:00:00,6.0,0.0
Aberdeen,2026-05-24 10:00:00,2026-05-24,10:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 04:00:00,6.0,0.0
Aberdeen,2026-05-24 10:00:00,2026-05-24,10:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 04:00:00,6.0,0.0
Aberdeen,2026-05-24 10:00:00,2026-05-24,10:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 04:00:00,6.0,0.0
Aberdeen,2026-05-24 10:00:00,2026-05-24,10:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 04:00:00,6.0,0.0
Aberdeen,2026-05-24 11:00:00,2026-05-24,11:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 05:00:00,6.0,0.0
Aberdeen,2026-05-24 11:00:00,2026-05-24,11:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 05:00:00,6.0,0.0
Aberdeen,2026-05-24 11:00:00,2026-05-24,11:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 05:00:00,6.0,0.0
Aberdeen,2026-05-24 11:00:00,2026-05-24,11:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 05:00:00,6.0,0.0
Aberdeen,2026-05-24 12:00:00,2026-05-24,12:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 06:00:00,6.0,0.0
Aberdeen,2026-05-24 12:00:00,2026-05-24,12:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 06:00:00,6.0,0.0
Aberdeen,2026-05-24 12:00:00,2026-05-24,12:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 06:00:00,6.0,0.0
Aberdeen,2026-05-24 12:00:00,2026-05-24,12:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 06:00:00,6.0,0.0
Aberdeen,2026-05-24 13:00:00,2026-05-24,13:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 07:00:00,6.0,0.0
Aberdeen,2026-05-24 13:00:00,2026-05-24,13:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 07:00:00,6.0,0.0
Aberdeen,2026-05-24 13:00:00,2026-05-24,13:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 07:00:00,6.0,0.0
Aberdeen,2026-05-24 13:00:00,2026-05-24,13:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 07:00:00,6.0,0.0
Aberdeen,2026-05-24 14:00:00,2026-05-24,14:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 08:00:00,6.0,0.0
Aberdeen,2026-05-24 14:00:00,2026-05-24,14:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 08:00:00,6.0,0.0
Aberdeen,2026-05-24 14:00:00,2026-05-24,14:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 08:00:00,6.0,0.0
Aberdeen,2026-05-24 14:00:00,2026-05-24,14:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 08:00:00,6.0,0.0
Aberdeen,2026-05-24 15:00:00,2026-05-24,15:00:00,Efficacy,RainVolume,AccuWeather,0.0,,,2026-05-24 09:00:00,6.0,0.0
Aberdeen,2026-05-24 15:00:00,2026-05-24,15:00:00,Efficacy,RainVolume,MetOffice,0.0,,,2026-05-24 09:00:00,6.0,0.0
Aberdeen,2026-05-24 15:00:00,2026-05-24,15:00:00,Efficacy,RainVolume,OpenMeteo-ECMWF,0.0,,,2026-05-24 09:00:00,6.0,0.0
Aberdeen,2026-05-24 15:00:00,2026-05-24,15:00:00,Efficacy,RainVolume,OpenMeteo-GFSHRRR,0.0,,,2026-05-24 09:00:00,6.0,0.0
